<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.06.18	00:45:00	2325.222	2325.538	2324.816	2325.075	298	0	199
2024.06.18	00:50:00	2325.087	2325.177	2324.167	2324.458	278	0	200
2024.06.18	00:55:00	2324.420	2324.476	2323.756	2324.086	319	0	200
2024.06.18	01:00:00	2324.086	2325.442	2323.009	2323.087	759	0	199
2024.06.18	01:05:00	2323.045	2323.045	2321.844	2322.528	544	0	200
2024.06.18	01:10:00	2322.559	2322.991	2321.659	2321.792	440	0	199
2024.06.18	01:15:00	2321.796	2321.912	2320.344	2320.504	423	0	199
2024.06.18	01:20:00	2320.549	2320.720	2319.236	2320.259	469	0	200
2024.06.18	01:25:00	2320.275	2321.783	2319.846	2321.460	377	0	200
2024.06.18	01:30:00	2321.461	2323.114	2320.601	2320.668	435	0	199
2024.06.18	01:35:00	2320.682	2321.526	2319.731	2321.483	435	0	200
2024.06.18	01:40:00	2321.459	2322.457	2321.459	2322.033	402	0	200
2024.06.18	01:45:00	2322.015	2323.029	2321.678	2321.897	339	0	199
2024.06.18	01:50:00	2321.899	2322.901	2321.802	2322.816	354	0	200
2024.06.18	01:55:00	2322.821	2322.883	2322.255	2322.544	301	0	200
2024.06.18	02:00:00	2322.562	2322.589	2321.529	2321.960	440	0	200
2024.06.18	02:05:00	2322.001	2322.763	2321.743	2322.418	364	0	200
2024.06.18	02:10:00	2322.448	2323.863	2322.443	2323.448	391	0	200
2024.06.18	02:15:00	2323.453	2323.590	2322.738	2322.797	296	0	200
2024.06.18	02:20:00	2322.780	2322.999	2322.305	2322.472	304	0	199
2024.06.18	02:25:00	2322.475	2322.855	2322.147	2322.574	290	0	200
2024.06.18	02:30:00	2322.582	2323.130	2322.074	2322.915	381	0	200
2024.06.18	02:35:00	2322.952	2324.533	2322.952	2324.516	373	0	200
2024.06.18	02:40:00	2324.489	2325.361	2324.364	2324.842	455	0	199
2024.06.18	02:45:00	2324.861	2325.632	2324.553	2325.151	374	0	200
2024.06.18	02:50:00	2325.125	2325.302	2323.929	2324.223	338	0	199
2024.06.18	02:55:00	2324.230	2324.736	2323.888	2324.382	353	0	200
2024.06.18	03:00:00	2324.351	2325.103	2323.191	2323.283	383	0	199
2024.06.18	03:05:00	2323.278	2323.952	2323.186	2323.450	321	0	200
2024.06.18	03:10:00	2323.429	2324.109	2323.429	2323.694	327	0	199
2024.06.18	03:15:00	2323.735	2324.579	2323.500	2324.079	376	0	200
2024.06.18	03:20:00	2324.063	2324.309	2323.683	2324.019	293	0	199
2024.06.18	03:25:00	2324.019	2324.780	2323.894	2324.432	333	0	200
2024.06.18	03:30:00	2324.424	2324.916	2323.875	2323.990	288	0	200
2024.06.18	03:35:00	2323.986	2324.600	2323.942	2324.478	224	0	200
2024.06.18	03:40:00	2324.470	2324.531	2323.916	2324.053	208	0	200
2024.06.18	03:45:00	2324.055	2324.769	2323.751	2324.695	264	0	200
2024.06.18	03:50:00	2324.690	2324.882	2324.451	2324.563	210	0	200
2024.06.18	03:55:00	2324.557	2324.755	2324.374	2324.411	224	0	200
2024.06.18	04:00:00	2324.408	2324.408	2323.061	2323.457	398	0	199
2024.06.18	04:05:00	2323.460	2323.895	2323.193	2323.723	368	0	200
2024.06.18	04:10:00	2323.736	2323.808	2323.167	2323.708	229	0	200
2024.06.18	04:15:00	2323.707	2324.561	2323.414	2324.476	213	0	200
2024.06.18	04:20:00	2324.464	2324.675	2324.269	2324.319	209	0	200
2024.06.18	04:25:00	2324.319	2324.813	2324.319	2324.611	215	0	200
2024.06.18	04:30:00	2324.613	2324.661	2323.614	2323.808	261	0	200
2024.06.18	04:35:00	2323.811	2323.942	2322.952	2323.212	259	0	200
2024.06.18	04:40:00	2323.192	2323.308	2322.537	2322.805	296	0	199
2024.06.18	04:45:00	2322.780	2323.524	2322.598	2323.027	264	0	200
2024.06.18	04:50:00	2323.029	2323.229	2322.523	2322.862	292	0	200
2024.06.18	04:55:00	2322.860	2322.900	2321.901	2322.609	279	0	199
2024.06.18	05:00:00	2322.598	2322.702	2321.315	2321.413	311	0	200
2024.06.18	05:05:00	2321.411	2321.439	2320.120	2320.464	363	0	200
2024.06.18	05:10:00	2320.429	2320.820	2319.724	2320.267	355	0	200
2024.06.18	05:15:00	2320.273	2320.542	2319.399	2320.103	339	0	199
2024.06.18	05:20:00	2320.140	2321.081	2319.816	2320.666	456	0	199
2024.06.18	05:25:00	2320.698	2320.934	2320.289	2320.719	345	0	199
2024.06.18	05:30:00	2320.714	2322.876	2320.123	2322.334	560	0	199
2024.06.18	05:35:00	2322.316	2323.742	2322.316	2323.028	465	0	200
2024.06.18	05:40:00	2323.017	2323.600	2321.667	2321.671	368	0	200
2024.06.18	05:45:00	2321.683	2321.903	2320.906	2321.479	337	0	200
2024.06.18	05:50:00	2321.499	2321.691	2320.747	2321.659	320	0	200
2024.06.18	05:55:00	2321.689	2322.271	2321.295	2322.125	302	0	200
2024.06.18	06:00:00	2322.123	2322.707	2321.673	2321.794	378	0	199
2024.06.18	06:05:00	2321.761	2321.761	2320.182	2321.279	378	0	200
2024.06.18	06:10:00	2321.253	2321.522	2319.915	2320.125	351	0	200
2024.06.18	06:15:00	2320.069	2321.098	2319.959	2320.680	328	0	200
2024.06.18	06:20:00	2320.718	2321.774	2320.361	2320.453	352	0	200
2024.06.18	06:25:00	2320.451	2321.473	2320.441	2321.012	336	0	199
2024.06.18	06:30:00	2321.025	2321.563	2320.563	2321.080	329	0	200
2024.06.18	06:35:00	2321.078	2321.578	2319.836	2319.899	358	0	199
2024.06.18	06:40:00	2319.903	2320.412	2319.550	2319.952	365	0	199
2024.06.18	06:45:00	2319.977	2320.362	2319.411	2319.506	345	0	199
2024.06.18	06:50:00	2319.502	2320.307	2318.690	2319.463	408	0	200
2024.06.18	06:55:00	2319.481	2320.422	2319.235	2320.085	352	0	200
2024.06.18	07:00:00	2320.092	2320.171	2318.129	2318.515	402	0	199
2024.06.18	07:05:00	2318.539	2318.539	2317.537	2317.971	391	0	200
2024.06.18	07:10:00	2318.020	2318.653	2317.572	2318.418	364	0	200
2024.06.18	07:15:00	2318.454	2318.807	2318.025	2318.414	379	0	200
2024.06.18	07:20:00	2318.407	2319.108	2318.200	2318.963	380	0	200
2024.06.18	07:25:00	2318.996	2319.216	2318.008	2318.214	343	0	199
2024.06.18	07:30:00	2318.168	2318.847	2317.934	2318.398	344	0	200
2024.06.18	07:35:00	2318.380	2318.405	2316.969	2317.681	382	0	200
2024.06.18	07:40:00	2317.655	2317.697	2316.307	2316.730	360	0	199
2024.06.18	07:45:00	2316.718	2317.270	2315.357	2315.387	372	0	200
2024.06.18	07:50:00	2315.382	2315.853	2314.960	2315.548	328	0	200
2024.06.18	07:55:00	2315.515	2315.856	2314.957	2315.526	368	0	200
2024.06.18	08:00:00	2315.505	2315.505	2314.161	2314.230	455	0	200
2024.06.18	08:05:00	2314.209	2314.918	2313.287	2314.035	432	0	200
2024.06.18	08:10:00	2314.010	2314.571	2313.140	2313.479	389	0	199
2024.06.18	08:15:00	2313.476	2314.120	2312.923	2314.120	583	0	200
2024.06.18	08:20:00	2314.140	2314.545	2313.579	2313.624	406	0	200
2024.06.18	08:25:00	2313.620	2313.620	2311.493	2311.732	476	0	200
2024.06.18	08:30:00	2311.768	2312.529	2311.156	2312.141	403	0	200
2024.06.18	08:35:00	2312.095	2312.095	2310.919	2311.730	368	0	200
2024.06.18	08:40:00	2311.765	2313.191	2311.400	2312.575	433	0	200
2024.06.18	08:45:00	2312.557	2312.899	2311.981	2311.981	371	0	200
2024.06.18	08:50:00	2311.929	2312.277	2311.242	2311.460	404	0	200
2024.06.18	08:55:00	2311.446	2311.964	2310.665	2311.317	435	0	200
2024.06.18	09:00:00	2311.259	2312.393	2310.855	2312.343	376	0	199
2024.06.18	09:05:00	2312.367	2313.452	2312.323	2313.352	417	0	200
2024.06.18	09:10:00	2313.307	2313.955	2312.858	2313.487	395	0	200
2024.06.18	09:15:00	2313.502	2314.010	2313.415	2313.452	337	0	200
2024.06.18	09:20:00	2313.451	2314.295	2312.856	2312.960	406	0	200
2024.06.18	09:25:00	2312.974	2313.449	2311.914	2312.234	420	0	200
2024.06.18	09:30:00	2312.215	2312.238	2311.149	2311.607	439	0	199
2024.06.18	09:35:00	2311.607	2312.401	2311.606	2311.646	611	0	200
2024.06.18	09:40:00	2311.690	2312.250	2311.290	2311.483	327	0	200
2024.06.18	09:45:00	2311.527	2312.277	2311.514	2312.228	339	0	200
2024.06.18	09:50:00	2312.255	2312.255	2311.242	2311.517	306	0	199
2024.06.18	09:55:00	2311.567	2311.631	2310.891	2311.168	300	0	199
2024.06.18	10:00:00	2311.136	2312.404	2311.000	2312.177	378	0	200
2024.06.18	10:05:00	2312.175	2312.175	2311.604	2311.707	300	0	199
2024.06.18	10:10:00	2311.675	2311.884	2311.173	2311.275	297	0	200
2024.06.18	10:15:00	2311.255	2311.656	2310.981	2311.002	298	0	200
2024.06.18	10:20:00	2311.003	2311.148	2310.505	2310.526	324	0	200
2024.06.18	10:25:00	2310.594	2310.626	2307.861	2310.102	744	0	199
2024.06.18	10:30:00	2310.055	2310.200	2308.984	2309.058	348	0	199
2024.06.18	10:35:00	2309.040	2309.676	2307.887	2308.312	413	0	199
2024.06.18	10:40:00	2308.323	2309.018	2306.651	2307.308	444	0	200
2024.06.18	10:45:00	2307.308	2308.555	2306.533	2308.448	486	0	200
2024.06.18	10:50:00	2308.491	2309.102	2308.212	2308.664	363	0	200
2024.06.18	10:55:00	2308.700	2309.104	2308.122	2308.304	332	0	199
2024.06.18	11:00:00	2308.350	2309.026	2306.958	2307.423	385	0	200
2024.06.18	11:05:00	2307.425	2307.760	2306.624	2307.714	384	0	199
2024.06.18	11:10:00	2307.667	2310.018	2307.607	2309.107	484	0	200
2024.06.18	11:15:00	2309.044	2310.278	2309.037	2310.009	516	0	200
2024.06.18	11:20:00	2309.979	2310.742	2309.777	2310.608	341	0	200
2024.06.18	11:25:00	2310.618	2311.260	2310.012	2311.212	338	0	200
2024.06.18	11:30:00	2311.207	2311.577	2310.639	2310.935	364	0	200
2024.06.18	11:35:00	2310.898	2310.905	2309.513	2309.739	361	0	200
2024.06.18	11:40:00	2309.775	2311.431	2309.589	2311.322	362	0	200
2024.06.18	11:45:00	2311.324	2313.066	2311.130	2312.796	372	0	200
2024.06.18	11:50:00	2312.811	2314.169	2312.328	2312.737	446	0	200
2024.06.18	11:55:00	2312.739	2313.801	2312.328	2313.311	483	0	200
2024.06.18	12:00:00	2313.279	2313.674	2312.574	2312.988	457	0	200
2024.06.18	12:05:00	2313.044	2313.217	2311.881	2312.597	417	0	200
2024.06.18	12:10:00	2312.642	2313.629	2312.642	2313.212	363	0	200
2024.06.18	12:15:00	2313.203	2314.562	2313.059	2314.562	456	0	200
2024.06.18	12:20:00	2314.614	2315.417	2312.075	2312.926	654	0	199
2024.06.18	12:25:00	2312.897	2312.897	2311.436	2312.204	559	0	199
2024.06.18	12:30:00	2312.237	2319.916	2312.237	2316.921	3126	0	199
2024.06.18	12:35:00	2316.991	2320.522	2315.905	2320.180	1398	0	199
2024.06.18	12:40:00	2320.243	2322.382	2319.932	2322.065	919	0	199
2024.06.18	12:45:00	2322.064	2324.182	2319.312	2319.654	954	0	199
2024.06.18	12:50:00	2319.693	2319.817	2315.332	2315.755	961	0	199
2024.06.18	12:55:00	2315.774	2315.804	2312.978	2313.896	994	0	199
2024.06.18	13:00:00	2313.949	2316.235	2313.682	2315.880	1318	0	199
2024.06.18	13:05:00	2315.821	2318.702	2315.428	2318.342	921	0	200
2024.06.18	13:10:00	2318.341	2320.275	2318.005	2318.959	732	0	199
2024.06.18	13:15:00	2318.892	2318.892	2316.051	2317.667	721	0	199
2024.06.18	13:20:00	2317.727	2318.416	2316.721	2317.315	607	0	199
2024.06.18	13:25:00	2317.356	2317.738	2316.038	2317.398	606	0	200
2024.06.18	13:30:00	2317.436	2321.543	2316.679	2317.461	1718	0	200
2024.06.18	13:35:00	2317.431	2319.527	2313.717	2316.814	3536	0	199
2024.06.18	13:40:00	2316.811	2321.242	2316.643	2320.871	1389	0	199
2024.06.18	13:45:00	2320.870	2321.575	2318.329	2321.304	1116	0	199
2024.06.18	13:50:00	2321.252	2326.088	2321.056	2324.392	998	0	199
2024.06.18	13:55:00	2324.366	2327.703	2323.881	2326.684	1271	0	200
2024.06.18	14:00:00	2326.647	2327.152	2324.013	2324.670	1123	0	199
2024.06.18	14:05:00	2324.721	2326.426	2323.867	2324.803	868	0	199
2024.06.18	14:10:00	2324.729	2324.729	2322.846	2323.533	830	0	199
2024.06.18	14:15:00	2323.592	2325.347	2323.235	2324.798	625	0	200
2024.06.18	14:20:00	2324.809	2325.136	2323.338	2324.129	631	0	200
2024.06.18	14:25:00	2324.072	2325.698	2323.935	2325.505	683	0	200
2024.06.18	14:30:00	2325.514	2326.987	2325.288	2325.714	705	0	199
2024.06.18	14:35:00	2325.744	2325.798	2323.051	2324.450	717	0	200
2024.06.18	14:40:00	2324.493	2324.912	2322.999	2323.439	604	0	199
2024.06.18	14:45:00	2323.397	2324.217	2322.116	2324.217	701	0	199
2024.06.18	14:50:00	2324.204	2325.676	2324.026	2324.221	636	0	200
2024.06.18	14:55:00	2324.231	2324.474	2323.015	2323.639	501	0	199
2024.06.18	15:00:00	2323.650	2323.821	2321.440	2321.493	606	0	199
2024.06.18	15:05:00	2321.544	2321.544	2318.708	2320.531	811	0	200
2024.06.18	15:10:00	2320.497	2323.394	2320.038	2323.157	630	0	200
2024.06.18	15:15:00	2323.153	2326.588	2322.864	2326.315	943	0	200
2024.06.18	15:20:00	2326.258	2327.113	2323.983	2324.024	728	0	200
2024.06.18	15:25:00	2324.027	2325.666	2323.598	2325.085	624	0	200
2024.06.18	15:30:00	2325.135	2325.602	2323.693	2324.517	555	0	200
2024.06.18	15:35:00	2324.562	2326.917	2324.433	2326.437	546	0	200
2024.06.18	15:40:00	2326.394	2329.758	2326.254	2328.714	1018	0	200
2024.06.18	15:45:00	2328.721	2328.967	2327.291	2327.725	592	0	200
2024.06.18	15:50:00	2327.707	2327.809	2326.255	2327.541	537	0	200
2024.06.18	15:55:00	2327.545	2328.004	2326.774	2326.865	458	0	199
2024.06.18	16:00:00	2326.917	2329.341	2326.917	2328.924	487	0	200
2024.06.18	16:05:00	2328.914	2329.220	2327.889	2328.647	454	0	200
2024.06.18	16:10:00	2328.656	2329.533	2327.630	2327.983	490	0	199
2024.06.18	16:15:00	2327.975	2328.400	2327.391	2327.922	397	0	200
2024.06.18	16:20:00	2327.916	2329.327	2326.779	2329.276	470	0	200
2024.06.18	16:25:00	2329.220	2329.753	2328.466	2328.746	450	0	200
2024.06.18	16:30:00	2328.758	2329.377	2328.451	2328.814	367	0	200
2024.06.18	16:35:00	2328.811	2329.716	2328.155	2329.253	431	0	200
2024.06.18	16:40:00	2329.268	2329.354	2327.941	2327.941	430	0	199
2024.06.18	16:45:00	2327.890	2328.250	2326.448	2327.877	445	0	200
2024.06.18	16:50:00	2327.937	2329.791	2327.937	2329.381	432	0	200
2024.06.18	16:55:00	2329.343	2330.728	2329.264	2330.181	487	0	200
2024.06.18	17:00:00	2330.230	2331.214	2329.155	2329.217	690	0	199
2024.06.18	17:05:00	2329.270	2330.110	2329.001	2329.710	383	0	200
2024.06.18	17:10:00	2329.667	2329.936	2328.347	2328.863	409	0	200
2024.06.18	17:15:00	2328.894	2329.297	2328.210	2329.297	401	0	200
2024.06.18	17:20:00	2329.330	2330.413	2328.294	2330.283	471	0	199
2024.06.18	17:25:00	2330.283	2332.558	2329.873	2331.603	608	0	200
2024.06.18	17:30:00	2331.589	2332.350	2331.473	2332.022	450	0	200
2024.06.18	17:35:00	2332.017	2333.087	2331.384	2331.421	376	0	200
2024.06.18	17:40:00	2331.403	2331.654	2330.124	2330.222	359	0	199
2024.06.18	17:45:00	2330.221	2330.482	2329.089	2329.572	397	0	199
2024.06.18	17:50:00	2329.580	2329.827	2328.357	2329.427	421	0	199
2024.06.18	17:55:00	2329.463	2329.850	2328.909	2329.688	297	0	200
2024.06.18	18:00:00	2329.642	2329.953	2328.197	2328.618	408	0	200
2024.06.18	18:05:00	2328.576	2329.416	2328.477	2328.903	398	0	199
2024.06.18	18:10:00	2328.928	2328.934	2327.443	2328.246	423	0	199
2024.06.18	18:15:00	2328.259	2328.365	2327.487	2328.311	333	0	200
2024.06.18	18:20:00	2328.314	2329.842	2328.203	2329.842	395	0	200
2024.06.18	18:25:00	2329.884	2330.298	2329.515	2329.905	368	0	200
2024.06.18	18:30:00	2329.859	2331.041	2329.655	2330.829	398	0	200
2024.06.18	18:35:00	2330.813	2330.813	2329.544	2330.022	399	0	199
2024.06.18	18:40:00	2330.018	2330.800	2329.755	2330.282	322	0	199
2024.06.18	18:45:00	2330.272	2331.362	2330.055	2331.051	319	0	200
2024.06.18	18:50:00	2331.057	2331.220	2330.138	2330.282	308	0	200
2024.06.18	18:55:00	2330.269	2331.476	2330.269	2331.226	374	0	199
2024.06.18	19:00:00	2331.223	2331.223	2329.787	2329.971	368	0	199
2024.06.18	19:05:00	2329.921	2330.252	2329.313	2329.337	308	0	199
2024.06.18	19:10:00	2329.311	2329.937	2329.215	2329.313	268	0	200
2024.06.18	19:15:00	2329.290	2329.653	2328.536	2328.773	290	0	200
2024.06.18	19:20:00	2328.720	2329.553	2328.495	2329.403	273	0	200
2024.06.18	19:25:00	2329.409	2329.708	2328.916	2329.397	313	0	200
2024.06.18	19:30:00	2329.379	2329.910	2329.185	2329.375	310	0	200
2024.06.18	19:35:00	2329.333	2329.859	2328.976	2329.631	279	0	200
2024.06.18	19:40:00	2329.617	2329.855	2329.387	2329.453	282	0	200
2024.06.18	19:45:00	2329.508	2329.958	2329.377	2329.907	276	0	199
2024.06.18	19:50:00	2329.899	2330.543	2329.249	2329.249	377	0	200
2024.06.18	19:55:00	2329.238	2329.698	2328.830	2329.358	329	0	200
2024.06.18	20:00:00	2329.351	2329.729	2329.331	2329.701	231	0	200
2024.06.18	20:05:00	2329.724	2329.967	2329.387	2329.696	183	0	200
2024.06.18	20:10:00	2329.656	2330.025	2329.494	2329.932	166	0	200
2024.06.18	20:15:00	2329.978	2330.549	2329.816	2330.108	196	0	200
2024.06.18	20:20:00	2330.118	2330.253	2329.852	2330.004	149	0	200
2024.06.18	20:25:00	2330.008	2330.195	2329.714	2329.905	168	0	199
2024.06.18	20:30:00	2329.910	2329.910	2328.857	2328.907	196	0	200
2024.06.18	20:35:00	2328.936	2329.658	2328.906	2329.310	184	0	200
2024.06.18	20:40:00	2329.323	2329.390	2329.071	2329.272	146	0	200
2024.06.18	20:45:00	2329.271	2329.377	2328.867	2329.140	136	0	200
2024.06.18	20:50:00	2329.138	2329.345	2328.944	2329.233	147	0	200
2024.06.18	20:55:00	2329.283	2329.444	2329.265	2329.408	85	0	200
2024.06.18	22:00:00	2329.788	2330.182	2328.763	2328.919	237	0	200
2024.06.18	22:05:00	2328.914	2329.536	2328.809	2329.335	173	0	199
2024.06.18	22:10:00	2329.330	2329.411	2329.090	2329.245	115	0	200
2024.06.18	22:15:00	2329.252	2329.264	2328.855	2328.974	132	0	200
2024.06.18	22:20:00	2329.001	2329.153	2328.923	2328.986	126	0	200
2024.06.18	22:25:00	2328.982	2329.021	2328.672	2328.672	134	0	200
2024.06.18	22:30:00	2328.674	2328.686	2327.502	2327.632	175	0	200
2024.06.18	22:35:00	2327.630	2328.733	2327.498	2328.325	270	0	200
2024.06.18	22:40:00	2328.324	2329.374	2328.324	2328.890	171	0	200
2024.06.18	22:45:00	2328.897	2329.181	2328.797	2328.797	130	0	200
2024.06.18	22:50:00	2328.750	2328.912	2328.298	2328.346	150	0	200
2024.06.18	22:55:00	2328.342	2328.426	2328.060	2328.289	104	0	200
2024.06.18	23:00:00	2328.289	2328.911	2328.126	2328.883	166	0	200
2024.06.18	23:05:00	2328.883	2329.461	2328.805	2329.124	132	0	200
2024.06.18	23:10:00	2329.125	2329.237	2329.006	2329.155	101	0	200
2024.06.18	23:15:00	2329.149	2329.350	2328.587	2328.676	128	0	200
2024.06.18	23:20:00	2328.669	2328.939	2328.547	2328.836	128	0	200
2024.06.18	23:25:00	2328.841	2329.140	2328.760	2329.111	110	0	200
2024.06.18	23:30:00	2329.116	2329.366	2329.069	2329.255	163	0	200
2024.06.18	23:35:00	2329.211	2329.229	2328.997	2329.196	127	0	200
2024.06.18	23:40:00	2329.204	2329.606	2328.922	2329.164	160	0	199
2024.06.18	23:45:00	2329.153	2329.153	2328.654	2328.784	174	0	200
2024.06.18	23:50:00	2328.780	2328.966	2328.639	2328.675	138	0	200
2024.06.18	23:55:00	2328.682	2328.767	2327.960	2328.254	316	0	199
2024.06.19	00:00:00	2328.273	2329.643	2328.273	2328.846	341	0	200
2024.06.19	00:05:00	2328.860	2329.616	2328.827	2329.238	227	0	199
2024.06.19	00:10:00	2329.242	2329.661	2329.067	2329.413	220	0	200
2024.06.19	00:15:00	2329.415	2329.778	2329.140	2329.140	211	0	200
2024.06.19	00:20:00	2329.159	2329.742	2328.824	2328.876	252	0	199
2024.06.19	00:25:00	2328.874	2328.982	2328.105	2328.140	271	0	200
2024.06.19	00:30:00	2328.157	2328.599	2328.015	2328.275	230	0	200
2024.06.19	00:35:00	2328.266	2329.527	2328.262	2329.003	250	0	200
2024.06.19	00:40:00	2329.003	2329.151	2328.744	2328.744	225	0	200
2024.06.19	00:45:00	2328.737	2329.591	2328.555	2329.148	279	0	200
2024.06.19	00:50:00	2329.150	2329.712	2328.985	2329.401	281	0	200
2024.06.19	00:55:00	2329.397	2329.958	2329.170	2329.447	252	0	200
2024.06.19	01:00:00	2329.414	2329.789	2328.688	2329.705	418	0	199
2024.06.19	01:05:00	2329.716	2329.716	2327.137	2327.487	459	0	199
2024.06.19	01:10:00	2327.471	2327.684	2326.493	2327.025	378	0	200
2024.06.19	01:15:00	2326.994	2328.060	2326.964	2327.969	380	0	200
2024.06.19	01:20:00	2327.905	2327.905	2326.954	2327.035	356	0	199
2024.06.19	01:25:00	2327.032	2328.778	2326.647	2328.378	356	0	199
2024.06.19	01:30:00	2328.373	2329.151	2328.036	2329.080	352	0	200
2024.06.19	01:35:00	2329.091	2329.170	2328.409	2328.890	326	0	200
2024.06.19	01:40:00	2328.905	2329.998	2328.547	2329.615	346	0	200
2024.06.19	01:45:00	2329.585	2330.761	2329.483	2330.221	376	0	200
2024.06.19	01:50:00	2330.183	2330.889	2329.875	2330.508	416	0	200
2024.06.19	01:55:00	2330.497	2330.920	2329.790	2330.069	349	0	200
2024.06.19	02:00:00	2330.068	2330.441	2329.740	2330.096	339	0	200
2024.06.19	02:05:00	2330.114	2330.129	2328.911	2329.269	409	0	200
2024.06.19	02:10:00	2329.241	2330.190	2329.174	2329.817	281	0	200
2024.06.19	02:15:00	2329.786	2330.110	2329.162	2329.617	260	0	199
2024.06.19	02:20:00	2329.666	2330.963	2329.666	2330.383	309	0	200
2024.06.19	02:25:00	2330.365	2330.566	2330.144	2330.393	228	0	200
2024.06.19	02:30:00	2330.413	2330.906	2330.092	2330.448	312	0	200
2024.06.19	02:35:00	2330.440	2330.825	2330.206	2330.488	317	0	200
2024.06.19	02:40:00	2330.482	2330.728	2330.241	2330.728	294	0	200
2024.06.19	02:45:00	2330.763	2331.268	2330.378	2331.010	303	0	199
2024.06.19	02:50:00	2330.999	2331.010	2330.517	2330.913	306	0	200
2024.06.19	02:55:00	2330.911	2331.046	2330.065	2330.282	286	0	200
2024.06.19	03:00:00	2330.288	2331.358	2330.246	2331.142	283	0	200
2024.06.19	03:05:00	2331.144	2331.738	2330.637	2330.873	307	0	200
2024.06.19	03:10:00	2330.885	2331.749	2330.206	2331.539	328	0	199
2024.06.19	03:15:00	2331.515	2331.522	2330.483	2330.628	442	0	200
2024.06.19	03:20:00	2330.673	2330.673	2329.868	2329.868	261	0	200
2024.06.19	03:25:00	2329.907	2329.907	2329.221	2329.588	223	0	200
2024.06.19	03:30:00	2329.604	2329.669	2328.783	2329.053	218	0	200
2024.06.19	03:35:00	2329.050	2329.079	2328.206	2328.512	233	0	200
2024.06.19	03:40:00	2328.507	2328.523	2328.283	2328.383	200	0	200
2024.06.19	03:45:00	2328.395	2328.405	2328.144	2328.332	195	0	199
2024.06.19	03:50:00	2328.369	2328.497	2327.991	2328.156	225	0	200
2024.06.19	03:55:00	2328.170	2328.518	2327.928	2328.270	193	0	200
2024.06.19	04:00:00	2328.222	2328.246	2327.865	2328.176	202	0	200
2024.06.19	04:05:00	2328.178	2328.198	2327.563	2328.151	237	0	200
2024.06.19	04:10:00	2328.146	2328.439	2327.754	2327.842	270	0	200
2024.06.19	04:15:00	2327.851	2328.128	2327.406	2327.448	342	0	199
2024.06.19	04:20:00	2327.422	2327.799	2327.240	2327.766	355	0	200
2024.06.19	04:25:00	2327.756	2327.896	2327.601	2327.767	192	0	200
2024.06.19	04:30:00	2327.760	2327.917	2327.627	2327.775	173	0	200
2024.06.19	04:35:00	2327.783	2328.144	2327.726	2328.126	189	0	200
2024.06.19	04:40:00	2328.125	2328.282	2327.975	2328.204	181	0	200
2024.06.19	04:45:00	2328.171	2328.470	2328.140	2328.186	174	0	200
2024.06.19	04:50:00	2328.186	2328.211	2327.936	2328.080	168	0	200
